1230795575345414144,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/F7sUFw6JgE",2020-02-21 10:05:06,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230795545339482113,"كوووووود خصم من تطبيق شقردى (alaa)👉👉👉

👈 الكود يخصملك على أول طلب فقط 
👈الكود يخصملك 30%

👈 شقردى صار افضل تطبيقات… https://t.co/2R4Oqf3olM",2020-02-21 10:04:59,Twitter for Android,,0,0
1230795537802199040,"RT @RoaaHashem: اسمي: رؤى
ابنة
اخت
موظفة
طالبة
سكرتيرة للأسرة الكريمة
مسؤول اول حافظة  باسووردات الوالدين
سائق خاص للصديقات
منسق حجوزات سفر…",2020-02-21 10:04:57,Twitter for Android,,1,0
1230795473742651392,"ودك تطلب اغراضك بأقل سعر توصيل 😉
جرب شقردي الآن باستخدام الكود 👈(alaa) 
اطلب الآن ومايصير في نفسك شئ
حمل التطبيق من… https://t.co/rg5MNp7Wxs",2020-02-21 10:04:42,Twitter for Android,,0,0
1230795445200355328,هنا تاكسي عادي محصلتش اوبر حتي https://t.co/GtVPeLUjAh,2020-02-21 10:04:35,Twitter for iPhone,,0,0
1230795430054649856,"خصم نون
 قسيمة خسم نون اناس 
 كوبون _ كود _ خصم
 بروبيوتيك
 طية مقنعين طباعة شعار البلوز
 كوبونات خصم مميزه
 
 🕯 نو… https://t.co/aBmuYvhhAa",2020-02-21 10:04:32,Twitter Web Client,,0,0
1230795380570427392,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/Gx7rfkX524",2020-02-21 10:04:20,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230795340254793728,"RT @shahi_2d: لاتشيل هم أي مشوار! الشقردي دايم بالخدمة ويوصل لك اللي تبي بأقل سعر ممكن تتخيله 👌🥰

رابط التطبيق📲
https://t.co/QXoGJvHvVf

كو…",2020-02-21 10:04:10,Twitter for Android,,31,0
1230795334546272256,"RT @shahi_2d: كوووود خصم هائل من تطبيق شقردى على أول طلب خصم 30%
من خلال هذا الكود⁦❤️⁩Hail3❤️shaima ⁦❤️⁩ الرمز الترويجى

تطبيق شقردى افضل ت…",2020-02-21 10:04:09,Twitter for Android,,31,0
1230795321023848449,"RT @shahi_2d: ناقصك أغراض من السوبرماركت؟ الشقردي بالخدمة 🙋🏽‍♂️ كل أغراضك يجيبها وبسعر خرافي 🤑
رابط التطبيق📲
https://t.co/QXoGJvHvVf
كود خص…",2020-02-21 10:04:06,Twitter for Android,,32,0
1230795228761686017,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/yxYZEJQqxV",2020-02-21 10:03:44,Twitter for Android,,0,0
1230795226337468416,#بنت_ نهائية اوبر https://t.co/O9w6T0DSO1,2020-02-21 10:03:43,Twitter for Android,,0,0
1230795220427640832,"RT @shahi_2d: لاتشيل هم أي مشوار! الشقردي دايم بالخدمة ويوصل لك اللي تبي بأقل سعر ممكن تتخيله 👌🥰

رابط التطبيق📲
https://t.co/QXoGJvHvVf

كو…",2020-02-21 10:03:42,Twitter for Android,,31,0
1230795198671867905,"RT @shahi_2d: كوووود خصم هائل من تطبيق شقردى على أول طلب خصم 30%
من خلال هذا الكود⁦❤️⁩Hail3❤️shaima ⁦❤️⁩ الرمز الترويجى

تطبيق شقردى افضل ت…",2020-02-21 10:03:37,Twitter for Android,,31,0
1230795186349002752,"RT @shahi_2d: ناقصك أغراض من السوبرماركت؟ الشقردي بالخدمة 🙋🏽‍♂️ كل أغراضك يجيبها وبسعر خرافي 🤑
رابط التطبيق📲
https://t.co/QXoGJvHvVf
كود خص…",2020-02-21 10:03:34,Twitter for Android,,32,0
